timestamp,station_name,free_bikes,latitude,longitude
2026-01-29 21:19:31,N2-10.関根ビル,5,35.733432,139.671241
2026-01-29 21:19:31,M5-17.小田急サザンタワー,5,35.6866,139.70014
2026-01-29 21:19:31,K1-102.上池台四丁目公園,2,35.595119,139.6996
2026-01-29 21:19:31,H1-215.EC KAMEIDO TOKYO EAST2,2,35.70208,139.82641
2026-01-29 21:19:31,I1-134.セントパレス南大井,5,35.594302,139.733533
2026-01-29 21:19:31,O5-10.ローソン ツルハドラッグ杉並和田店,2,35.68942,139.662118
2026-01-29 21:19:31,C3-35.ワールド北青山ビル,3,35.667069,139.713423
2026-01-29 21:19:31,E5-27.真正館駐車場,0,35.714875,139.76394
2026-01-29 21:19:31,A2-20.神田スクエア,28,35.693408,139.762809
2026-01-29 21:19:31,I1-66.南大井文化センター駐車場,4,35.596733,139.73804
2026-01-29 21:19:31,K1-72.ファミリーマート大森西四丁目店,0,35.573358,139.723105
2026-01-29 21:19:31,A4-14.東京国際フォーラム（有楽町駅ガード側）,5,35.675739,139.763712
2026-01-29 21:19:31,H1-217.株式会社前川製作所（東側）,2,35.669326,139.798812
2026-01-29 21:19:31,I1-133.AXAS品川大井町,2,35.61285,139.73677
2026-01-29 21:19:31,O6-07.ローソン杉並宮前一丁目店,2,35.689639,139.613516
2026-01-29 21:19:31,C1-21.汐留ビルディング,1,35.657363,139.75918
2026-01-29 21:19:31,A1-22.九段坂公園,2,35.694628,139.748225
2026-01-29 21:19:31,B3-16.明石町区民館,1,35.666001,139.778102
2026-01-29 21:19:31,B4-18.豊海センタービル,14,35.653531,139.769431
2026-01-29 21:19:31,F3-09.アークマーク南千住レジデンスLRE,0,35.728292,139.802884
2026-01-29 21:19:31,J1-64.東急西小山駅（北）駐輪場,3,35.616637,139.699698
2026-01-29 21:19:31,I1-23.東海橋防災船着場,12,35.616114,139.74033
2026-01-29 21:19:31,O5-03.新高円寺地下自転車駐輪場,15,35.697265,139.649397
2026-01-29 21:19:31,G4-17.立花4-23-4,5,35.707753,139.831553
2026-01-29 21:19:31,I1-64.株式会社ユアス ゆうパック取扱所：ポストのうしろ,2,35.622965,139.731014
2026-01-29 21:19:31,T1-08.セブン-イレブン 練馬高松6丁目店,4,35.756506,139.620347
2026-01-29 21:19:31,F4-08.ディップス上野ノース,1,35.720548,139.783104
2026-01-29 21:19:31,D1-17.クラッシィタワー新宿御苑,0,35.688132,139.714969
2026-01-29 21:19:31,H1-180.シティコート大島,4,35.691954,139.836462
2026-01-29 21:19:31,K1-09.セブン‐イレブン 大田区西蒲田２丁目店,3,35.570763,139.705895
2026-01-29 21:19:31,K1-80.大森北6丁目,3,35.579849,139.731241
2026-01-29 21:19:31,H1-178.北砂7丁目団地(第二),4,35.678031,139.837193
2026-01-29 21:19:31,M3-28.VORT恵比寿maxim,2,35.649379,139.711076
2026-01-29 21:19:31,B2-10.東京ダイヤビルディング（北側）,11,35.675702,139.785229
2026-01-29 21:19:31,O1-05.今川一丁目公園,0,35.718607,139.613731
2026-01-29 21:19:31,N3-22.新井薬師北自転車駐輪場,2,35.71634,139.672198
2026-01-29 21:19:31,G5-06.錦糸町駅北口地下自転車駐車場,2,35.697521,139.813216
